artist_name,musicality,key,acoustics,randomness,duration_ms,influence_num
Cowboy Mouth,24.98825,6,0.104803225,0.103275,200260,1
Joe Brown,21.8915,11,0.730268,0.2395,92527,2
The Contours,25.31625,5,0.242500855,0.201325,189173,3
Chris Squire,18.761,1,0.3494775,0.079,333846.5,2
Barclay James Harvest,25.52025,7,0.11868845,0.0795,363333.5,5
Chuckii Booker,36.2865,6,0.046125,0.0795,334766.5,1
Coralie Cl脙漏ment,29.41083333,0,0.2726725,0.080775,241166.5,1
Lamb,25.04930833,1,0.2098,0.081125,307380,1
Cranes,22.91641667,3,0.5825,0.061275,208367,2
Jackie Mittoo,21.84808333,2,0.5869625,0.094425,239380,7
"Clarence ""Gatemouth"" Brown",20.44991667,11,0.3422,0.085575,312646.5,13
Jimmy Webb,16.96975,7,0.283525,0.06435,208626.5,14
Elbow,27.71416667,2,0.12750074,0.190675,306813,1
The Dresden Dolls,32.5205,7,0.2417662,0.11475,232940,1
Carlene Carter,33.73383333,7,0.19975089,0.06695,208453,7
fIREHOSE,26.79791667,2,0.0399843,0.05795,179786.5,1
Curved Air,27.80391667,2,0.299975,0.08475,333989.5,3
The Easy Riders,24.47916667,4,0.44450445,0.090175,138880,1
Cutty Ranks,22.38816667,5,0.11,0.19765,207973,1
Catherine Wheel,26.92918333,7,0.032510625,0.167725,331967,7
Jack Bruce,25.441,0,0.455482908,0.120925,190262.75,13
Squarepusher,26.40021667,1,0.70365,0.06665,238153,6
Gas,21.05165,5,0.804,0.079925,451326.5,2
Eagle-Eye Cherry,31.74908333,5,0.11703675,0.07915,265153.5,6
Elf,21.36958333,2,0.01928675,0.167375,281267,3
Ferlin Husky,29.543,4,0.34175365,0.1134,146160,4
Joe South,28.81258333,9,0.15951065,0.183675,221060,2
M People,25.89,5,0.03417,0.074275,271720,4
Tortoise,22.66125,2,0.42675,0.364625,410780,6
Graham Parker,31.10475,2,0.096254975,0.122725,228833.5,4
Caron Wheeler,22.61991667,7,0.03151425,0.0971,257433,1
Maceo Parker,29.94725,6,0.289227498,0.159625,435060,1
French Kicks,24.23583333,6,0.08980334,0.260825,235113.5,1
Mac McAnally,17.141,6,0.15825,0.099975,196493,3
Unwound,18.13891667,2,0.374011,0.153375,234993.5,1
Don Lamond,29.74366667,1,0.81525,0.170925,627330,1
Cassius,29.61433333,6,0.200418,0.153425,249766.5,1
The English Beat,32.57,7,0.04895,0.11325,202133,17
Doug Sahm,25.53091667,9,0.2060137,0.070925,200406.5,9
Esquerita,18.65366667,7,0.234545,0.0885,150466.5,3
Vicki Sue Robinson,28.62425,6,0.193,0.186075,228513,1
Luscious Jackson,25.15708333,10,0.0368,0.130775,244113,4
Dr. Feelgood,30.35541667,0,0.140861,0.094825,177060,18
Werly Fairburn,17.16083333,10,0.36475,0.037475,123966.5,1
Joe Tex,22.25366667,6,0.07732425,0.2019,276226.5,9
Johnny Thunders & the Heartbreakers,29.71758333,7,0.0210989,0.293725,180306.5,10
Dick Hyman,20.01854167,5,0.64137,0.1424375,179538.75,3
Charlie Haden,16.92981667,7,0.92075,0.071375,235080,8
Dianne Reeves,23.44841667,7,0.33675111,0.10575,275333.5,3
John D. Loudermilk,21.00241667,7,0.46800605,0.0943,124620,1
David Houston,21.46708333,8,0.4395025,0.07935,175200,1
Hot Hot Heat,31.97583333,7,0.0148506,0.129,226833,1
MC 900 Ft. Jesus,19.80591667,11,0.160075,0.16315,279013.5,3
Joseph Arthur,23.29641667,10,0.323475,0.096025,310100,1
Magazine,22.154,7,0.0798375,0.135425,244266.5,11
David Wilcox,27.20658333,3,0.1812308,0.06415,237120,1
Lord Creator,20.59283333,7,0.24425525,0.1125,151589.5,3
Jeannie C. Riley,27.26633333,4,0.3005,0.06315,194457.5,7
Hubert Laws,18.12166667,2,0.4442547,0.117925,406387,1
Johnny Jenkins,17.71395833,2,0.3061625,0.052425,296959.75,7
Sam Phillips,23.60525,11,0.225184125,0.061625,189087,6
Johnny Adams,19.15041667,2,0.2601209,0.202675,216370,2
L脙漏o Ferr脙漏,20.956,9,0.348315,0.0688,245500,1
Sandy Denny,25.99533333,6,0.44335,0.0979,274680,13
Judy Henske,23.00066667,6,0.398,0.092325,183033,3
Low,23.08395,11,0.349275,0.070875,468953.5,7
Vanessa Paradis,28.5385,6,0.22851095,0.078725,228433.5,1
Jonah Jones,15.59775,7,0.54902875,0.086325,173760,1
Homer & Jethro,22.54108333,4,0.289752065,0.1555,147987,3
Los Alegres de Ter脙隆n,29.98283333,7,0.2272572,0.0437,203862,1
Lonnie Mack,22.3425,10,0.337785,0.285375,374233.5,4
Jess Stacy,10.34725,5,0.91,0.085025,206827,1
Rob Halford,27.33458333,1,0.0020143,0.295,246791,1
Rollins Band,31.23341667,7,0.018775,0.09155,335280,8
Mark Lanegan,29.22436667,9,0.477,0.060875,158867,8
Mark O'Connor,21.70184167,4,0.3689075,0.1124875,267246.75,1
Polvo,18.06533333,11,0.482775,0.164225,271133.5,3
Jimmy Bryant,19.38791667,7,0.43225,0.07885,125333.5,6
The Rubinoos,27.36941667,11,0.0732904,0.090975,189173.5,4
Urge Overkill,28.23058333,5,0.0311665,0.08635,210213.5,2
Urbie Green,13.7207,0,0.5645,0.090575,177786.5,1
Rick Derringer,34.116,7,0.06061435,0.231075,213427,2
Scientist,26.38341667,10,0.2063845,0.099425,204666.5,1
Roky Erickson,31.02275,7,0.04544,0.218025,196447,9
Luis Alberto Spinetta,21.97388333,6,0.38690975,0.094725,272853.5,1
Percy Mayfield,15.57825,7,0.4597539,0.15385,168813.5,22
Peter Allen,27.45833333,5,0.244938478,0.336625,221567,1
Peter Criss,25.78616667,6,0.09278925,0.055875,232320,2
Jerry Cantrell,26.06791667,10,0.0742625,0.07685,225186.5,11
Ned's Atomic Dustbin,27.64733333,11,0.032661,0.103725,201900,8
Ronnie Dunn,26.74191667,10,0.3102614,0.067475,240160,1
New Musik,26.69758333,7,0.16675,0.06595,235400,1
Roy Brown,21.39933333,3,0.30606385,0.137775,267753.5,34
Jimmy Barnes,30.51725,11,0.03296455,0.076775,263106.5,1
Richie Spice,21.45158333,5,0.05099,0.2725,222273.5,5
Poe,26.9875,6,0.203677525,0.104475,265040,1
Preservation Hall Jazz Band,24.13591667,5,0.369,0.174575,268267,2
Katrina & the Waves,27.71658333,10,0.1184275,0.094625,227366.5,1
Napalm Death,24.40908333,1,0.41625431,0.146375,209566.5,13
Mary Margaret O'Hara,24.52726667,11,0.235802513,0.05655,252953.5,2
Masters of Reality,22.19091667,11,0.395976338,0.146425,190234.5,2
Michael Card,21.8695,7,0.403345,0.099975,230447,1
Ohio Express,26.10241667,0,0.1926677,0.103525,153387,2
Raven,24.07375,9,0.2699925,0.20775,220813.5,2
Meredith Brooks,25.33733333,9,0.00566475,0.05515,252813.5,1
Mercury Rev,31.99788333,2,0.167962813,0.060275,291093,14
The Radiators,19.7245,5,0.11825,0.096025,243193.5,4
Milly Quezada,28.074125,5,0.132080938,0.2058875,262973.25,1
The Skatalites,30.13116667,7,0.3418,0.1233,288440,29
The Weepies,22.00775,11,0.37228605,0.067275,182460,1
O.V. Wright,28.10041667,11,0.1450308,0.148,158073.5,12
Mick Ronson,25.54841667,9,0.03406,0.086375,532047,4
Marsha Ambrosius,19.81033333,11,0.069375,0.21475,367080,2
The Toasters,34.664,7,0.02046675,0.104775,185326.5,8
Midtown,36.02566667,3,0.001954068,0.07485,194673.5,1
The Move,15.26033333,2,0.04879229,0.11745,215846.5,25
The Vapors,37.58066667,0,0.0255447,0.20015,224647,1
Junior Parker,21.42524917,5,0.38543625,0.129975,217013.5,8
Mike Seeger,22.94425,7,0.4369795,0.1696,186866.5,6
Oscar Lopez,23.06466667,6,0.81,0.074425,274546.5,2
Annette Peacock,21.89358333,0,0.161375,0.09315,631960,3
The Sea and Cake,23.60808333,7,0.1702025,0.087475,239680,5
The Soup Dragons,24.39825,7,0.0294591,0.15945,235124,1
Baby Rasta & Gringo,31.46958333,8,0.07665,0.244975,327653.5,1
Todd Terry,28.24266667,2,0.037015,0.0506,242913,8
Bruce Dickinson,29.33633333,4,0.002370368,0.14165,325160,1
Hamza el Din,17.24383333,6,0.432376023,0.090175,250146.5,8
Hawkshaw Hawkins,16.85175,5,0.41000505,0.084925,128180,4
Harpers Bizarre,26.31641667,1,0.3312533,0.17,157180,1
Man Parrish,23.20475,10,0.25405,0.114625,327426.5,3
Moby Grape,21.15216667,9,0.24338175,0.082975,248233.5,14
The Velvelettes,25.48433333,0,0.176250725,0.0996,150313.5,4
Steve Angello,29.30208333,0,0.06735375,0.130675,252014.75,1
The Wedding Present,24.71283333,7,0.275849375,0.139975,277053,7
Sun,34.35191667,1,0.29665025,0.049625,278713,1
X-Ray Spex,30.73125,7,0.0662,0.109125,182733.5,15
The Dangerous Summer,29.85658333,10,0.012455,0.120225,211233.5,1
Ace,25.20766667,7,0.2055,0.066425,174113.5,3
Annie Ross,19.36695833,6,0.38275425,0.1348375,242373.5,4
April March,30.03283333,11,0.10175,0.189075,127513,1
Mr. Fingers,23.99675,11,0.528775,0.0749,392189,1
At the Gates,23.67759167,7,0.464502105,0.1383,187546.5,12
Alejandro Escovedo,28.25316667,2,0.017545715,0.109675,211686.5,6
The Boo Radleys,29.98983333,7,0.16237125,0.13615,178213.5,7
Seefeel,21.25891667,11,0.43271,0.10245,452200,2
Brian Wilson,23.26725,9,0.3658475,0.063775,184000,18
Emmure,29.21519167,11,0.139336775,0.21725,206033.5,1
Strung Out,24.48116667,2,0.03834525,0.099875,217840,9
Cecilia Bartoli,24.2586175,4,0.5165115,0.07775,248873.25,1
Camera Obscura,31.53041667,11,0.022945,0.1157,215026.5,1
David Essex,17.24558333,11,0.41366,0.432,203393.5,11
Hank Ballard,21.11441667,9,0.135000428,0.1116,151686.5,9
Glassjaw,22.98275,7,0.002528763,0.204,243493,5
The Knife,25.4425,7,0.012074025,0.06055,229960,2
Hank Crawford,19.64233333,3,0.559095,0.1423,295340,8
Dan Penn,23.95833333,7,0.17404,0.08275,170560,10
Malvina Reynolds,20.08675,5,0.466475,0.07985,126420,8
Marcus Miller,17.88175,7,0.09957,0.06665,336000,5
Mannheim Steamroller,15.75016667,7,0.2238,0.0732,311480,9
Dave Alvin,26.87108333,3,0.194025,0.080225,282873,2
Yabby You,26.52591667,6,0.101477575,0.12285,186300,1
Alexandre Pires,30.76883333,7,0.251000695,0.0987,259206.5,1
Alien Sex Fiend,24.49733333,2,0.220475,0.06705,348546.5,9
Pale Saints,29.82233333,7,0.11775,0.0574,290920,3
Paul Carrack,24.87575,11,0.0477439,0.077325,253380,1
Slim Gaillard,14.62108333,7,0.247075,0.123475,207766.5,16
Peaches,30.24633333,2,0.0454225,0.0919,243126.5,4
Son House,24.883775,7,0.432325,0.23705,204513.5,22
Angel Witch,30.30308333,11,0.000665723,0.22995,212973,3
John Adams,25.99125,7,0.86925,0.07845,587933,2
Autechre,27.11129167,1,0.592725,0.0667,430620,3
The Five Stairsteps,24.48266667,1,0.0008203,0.3508,197300,3
Big Youth,19.92325,11,0.109427875,0.202375,211400,8
The Charioteers,18.143625,10,0.491394,0.128775,194887,1
The Gories,30.10558333,3,0.0119385,0.14285,210147,4
Ian Matthews,24.005,7,0.0905525,0.0755,225293,4
Iced Earth,27.40758333,10,0.002155,0.141475,248373.5,3
Jimmy Rogers,20.80991667,11,0.370376225,0.14745,168820,6
Boy George,21.71791667,6,0.16550435,0.073025,218133.5,1
Incognito,21.03966667,9,0.08100625,0.109125,328253,3
Colin Blunstone,18.03199167,8,0.314985,0.080125,239666.5,8
Israel Houghton,28.56116667,2,0.18275031,0.201675,349277,1
Cornelius Brothers & Sister Rose,28.01525,7,0.13375,0.160475,179526.5,1
Ladytron,26.35,4,0.0892276,0.09805,277180,1
Cousin Emmy,24.90916667,11,0.3723375,0.085175,113760,1
Gloria Jones,34.09491667,1,0.201752165,0.221075,147053.5,1
Pat Martino,21.37308333,7,0.96975,0.090425,339660,8
Feeder,24.92408333,2,0.00931225,0.061025,233206.5,3
Electronic,24.71516667,7,0.207204,0.0852,317720,1
Don Blackman,17.89083333,10,0.16778075,0.106575,262693.5,1
Carman,18.75933333,5,0.087502775,0.1493,453873,1
The Future Sound of London,28.68558333,5,0.2326525,0.10825,335246.5,2
Fun Lovin' Criminals,24.24083333,11,0.123525,0.07805,188573.5,1
Doris Troy,24.39708333,5,0.1868658,0.079675,192327,7
Gene Harris,24.417,5,0.20471,0.066475,323987,4
Government Issue,26.80791667,2,0.180645,0.168375,74033.5,4
The Charlatans,24.94216667,10,0.017526125,0.14645,254346.5,4
Charlie Louvin,23.72733333,7,0.35975,0.12235,149373.5,5
M脙潞m,29.86516667,2,0.74025,0.057375,305580,2
John Stewart,22.749,9,0.1657503,0.080425,269020,1
The Wilburn Brothers,18.3255,3,0.3702565,0.0866,158953.5,2
Utopia,31.05358333,6,0.1930485,0.08465,223473.5,3
Sebadoh,24.40475,6,0.12381075,0.0878,260300,24
Ronnie Lane,20.45191667,9,0.371516625,0.065425,254786.5,9
Phil Keaggy,20.11525,2,0.781,0.0683,294540,2
Jets to Brazil,23.37466667,9,0.049718303,0.067575,325300,5
Rotary Connection,20.21533333,2,0.25269,0.09365,235620,1
Planxty,21.05066667,7,0.4091525,0.086925,272093,5
Kate Wolf,24.60598333,11,0.44805225,0.367375,265820,1
The Promise Ring,19.34375,7,0.175796,0.100525,196340,16
McFly,28.29491667,7,0.05585,0.100975,182160,1
Mel Lewis,17.1706,3,0.796,0.1255,230453.5,1
The McCoys,24.46541667,7,0.0845075,0.04835,206766.5,1
The Orb,21.485,6,0.1452,0.237625,259267,8
The Penguins,17.94891667,7,0.4335,0.096575,180880,9
The Sapphires,23.8695,0,0.40325,0.08855,157986.5,1
Mississippi Fred McDowell,18.9325,9,0.3418385,0.091375,201133.5,17
Joe Cuba,27.8785,10,0.301925,0.177,185913.5,6
A Certain Ratio,24.79625,2,0.2947125,0.068925,344633,8
The Thermals,35.69225,11,0.01325025,0.2223,163087,1
The Techniques,17.55291667,10,0.38688245,0.1124,188473.5,3
808 State,27.26166667,8,0.2847125,0.075475,287607,22
Mitch Miller & the Sing-Along Gang,13.71083333,2,0.5123665,0.098025,211053.5,1
Mojave 3,23.02155833,2,0.571775,0.066175,452113.5,9
Arvo P脙陇rt,16.19751779,5,0.4596603,0.0827375,533545.25,3
Brownsville Station,22.9615,2,0.244028475,0.138975,297237.5,1
Compay Segundo,25.9965,6,0.163945853,0.119475,286626.5,12
Calexico,26.73175,2,0.1834205,0.0677,251593.5,3
Damien Jurado,23.34316667,6,0.302225,0.08075,238886.5,1
Mano Negra,30.63508333,9,0.06512955,0.144975,189966.5,1
Yazoo,24.91841667,6,0.161787875,0.061275,269446.5,2
Victor Young,18.71089167,4,0.367319347,0.215425,428944,1
Fu Manchu,26.8245,7,0.231403,0.319,248273.5,1
Donna the Buffalo,27.77791667,9,0.16026365,0.0608,254393,4
Thee Oh Sees,32.82375,8,0.30430425,0.1331,312320,2
Raven,24.07375,9,0.2699925,0.20775,220813.5,2
Timmy Regisford,22.7865,1,0.072505,0.054675,334433.5,1
Nosaj Thing,21.05158333,1,0.2550395,0.1476,229640.5,1
M/A/R/R/S,23.24841667,7,0.38353,0.060275,348713.5,7
Space,26.25866667,7,0.037675,0.071525,229667,1
Ugly Casanova,25.78525,7,0.29392,0.19695,257326.5,1
The Dead Weather,20.95875,2,0.085795,0.135675,211366.5,1
Gallant,37.87491667,5,0.210978225,0.1097,215280,1
Allan Jones,12.54538889,8,0.774183334,0.234316667,212709.6667,1
Paquito D'Rivera,22.54544445,10,0.56866925,0.08505,270002.3333,2
Paul Winter,28.93477778,0,0.525306667,0.087433334,179035.6667,3
Swell,35.68372223,6,0.266959034,0.16195,205841.3333,1
The Four Aces,24.17088888,3,0.350500485,0.13105,165933.3333,1
Biohazard,26.98061112,6,0.000737433,0.518166667,280889,13
Bappi Lahiri,25.92883334,3,0.109750333,0.16255,346102.3333,1
Laidback Luke,29.77922223,2,0.130588334,0.125833334,191525,1
Crucifix,26.58572222,0,0.044133334,0.110766667,240983,1
Carter Burwell,34.39607778,7,0.675031667,0.060916667,289376.6667,2
Gary Peacock,22.19427777,1,0.681666667,0.0907,418880.3333,2
Take 6,20.19155556,2,0.418668082,0.064183333,226195.6667,2
Carl Smith,19.94705555,8,0.335666667,0.06125,130102,11
Doug Kershaw,20.65238889,2,0.1365,0.2812,172195.6667,1
Joe Strummer,26.97361112,11,0.175491567,0.1054,281698,8
Jean Shepard,21.19416666,0,0.390186317,0.088333333,148987,4
Charles Lloyd,20.08977778,7,0.360063333,0.083016667,362853,3
Jon Hendricks,18.67200001,2,0.392351634,0.1182,184333.3333,7
Zucchero,24.76311112,5,0.145071667,0.132783334,321142.3333,5
Vassar Clements,23.47922222,7,0.242151667,0.13975,216110.6667,11
Jon Anderson,21.51523889,1,0.199466667,0.088116667,292564.6667,1
Levi Stubbs,20.91511111,3,0.220017,0.104733334,206435.6667,1
Roberto Menescal,21.96544445,0,0.272374534,0.07535,135822,6
Rod Temperton,14.83983333,6,0.192833334,0.708166667,219320,1
Kashif,23.28383334,5,0.071655934,0.1189,324000.3333,2
Maxine Sullivan,26.03627778,0,0.465219594,0.08385,258338,8
The Modernaires,25.25888888,3,0.345367384,0.138033334,188626.6667,2
Adina Howard,24.80144444,11,0.05090195,0.073466667,264702,1
Marc Almond,26.9538889,10,0.138,0.046066667,267955,2
Dave Holland,32.62638889,2,0.5805,0.0631,412355.6667,3
Tim O'Brien,35.43338889,7,0.28400745,0.2794,218333.6667,1
Arif Mardin,23.322,7,0.2670206,0.176766667,245498,1
Tom Morello,26.08027778,7,0.393007467,0.2787,270893.6667,2
Patra,30.10700001,2,0.057466667,0.40285,240719.6667,1
Andy Irvine,17.82638889,7,0.429198917,0.083566667,359133.6667,1
Baden Powell,18.66188888,2,0.930333334,0.07855,147320.3333,5
James Moody,19.99077777,8,0.348111417,0.119916667,191542.3333,3
Bebe Neuwirth,23.15431667,5,0.380333334,0.313516667,345226.3333,1
Josey Wales,30.64983334,8,0.064087667,0.1701,213499.3333,4
Ronnie James Dio,28.40311111,7,0.216545084,0.325066667,220854,2
DNA,23.69172222,6,0.01621,0.045716667,228382.3333,4
Yo-Yo,21.59683333,10,0.02825,0.15955,263617.6667,1
Olivier Messiaen,14.631365,7,0.806833334,0.108616667,393095,3
Serge Chaloff,29.74366667,1,0.81525,0.170925,627330,1
Alla Rakha,10.57783333,6,0.9635,0.25165,171267,3
Speedy,23.99416667,6,0.03231375,0.08845,131773,1
Allan Holdsworth,24.14666667,2,0.014204,0.1777,296012,1
Allan Sherman,16.33933333,8,0.425,0.395,197333,2
P.P. Arnold,18.46083333,4,0.46917,0.337,185560,1
Pato Banton,22.40466667,9,0.00785461,0.17415,277293,4
Alfredo Gutierrez,23.6535,0,0.239,0.073,163335,1
Brian May,36.26716667,7,0.00128085,0.0599,274615,3
Tracy Bonham,36.65466667,2,0.0075,0.1314,180733,1
Sheb Wooley,32.31383333,9,0.4115,0.20505,137960,1
Alvin Lee,19.03416667,9,0.3485,0.0526,446240,1
Wynona Carr,18.71266667,11,0.3515,0.1009,182040,2
Spirit of the West,28.99083333,0,0.065,0.0915,276173,1
Patty Duke,16.126,7,0.424501635,0.2063,158760,3
Alpha,35.28143333,11,0.32702785,0.0923,438027,1
Trentem脙赂ller,26.35816667,7,0.937,0.14975,247818,1
Slam Stewart,11.623,8,0.6845,0.0817,175467,2
Shirley Collins,26.30333333,5,0.448072223,0.0645,200320,13
Trio,27.66433333,1,0.0104,0.18765,206400,3
Terry Allen,35.32516667,9,0.1255,0.0713,301440,7
Slim Harpo,25.16666667,10,0.2086575,0.093,183133,23
Slim Smith,12.89966667,7,0.49450259,0.108,204042,1
Sloan,28.29,2,0.04035,0.04785,207540,6
Anastacia,26.122,10,0.199,0.06655,245400,1
Steve Goodman,21.6745,0,0.126,0.26975,171293,9
Maria Muldaur,23.552,1,0.20453295,0.06475,229507,6
Sick of It All,21.2445,7,0.1455116,0.2515,189027,11
Shonen Knife,34.9975,0,0.02573645,0.2242,235440,4
Sonny Bono,20.21483333,7,0.0725,0.09515,179800,1
Steve Howe,18.975,4,0.28805,0.2126,273293,3
Steve Kuhn,30.074,0,0.305565,0.07085,298867,3
Steve Reich,23.948,7,0.712,0.0724,409020,24
Sneaky Pete Kleinow,20.55733333,11,0.901,0.1103,146760,1
The Associates,27.50566667,7,0.02643965,0.062,335800,6
Beth Hart,27.10933333,9,0.1541665,0.1171,486773,1
Sonny Landreth,35.5,9,0.0729,0.1794,380267,6
Suzanne Ciani,26.1462,8,0.632,0.49715,304027,2
"Bernard ""Pretty"" Purdie",24.47516667,11,0.42385,0.10555,209667,1
Soulwax,25.247,10,0.529,0.06235,323853,1
Steven Tyler,30.562,0,0.0655,0.15945,271667,3
B-Movie,29.69183333,1,0.000204,0.1092,281800,1
Bernie Worrell,38.57416667,5,0.273166,0.111,447867,1
Bleeding Through,24.798,11,0.00033,0.139,297173,1
Beulah,26.25383333,2,0.3875,0.04965,321533,4
Bobby Sherman,17.46583333,9,0.25350109,0.16705,172838,2
Big Walter Horton,28.88266667,11,0.00849,0.2205,228533,4
Michael Ball,20.33433333,10,0.4102,0.28095,228333.5,1
The Field Mice,31.408,11,0.4195057,0.2018,224133,2
Billy Gibbons,23.66166667,9,0.0020793,0.13655,181227,1
The Chantels,24.00033333,10,0.3758265,0.0834,174133,12
The Chills,27.828,1,0.4945,0.05995,241400,2
The Balfa Brothers,17.977,7,0.2655,0.23125,142240,1
The Innocence Mission,22.25866667,5,0.1532,0.07565,212573,4
BBMak,25.524,7,0.034902285,0.0605,218200,1
The Clean,27.11283333,4,0.5485,0.11865,158667,14
The Gaylads,16.6805,0,0.7025,0.07795,194053,2
The KLF,23.02433333,8,0.0639,0.228,216271,6
The Hondells,28.0705,2,0.27,0.44165,125067,1
The Gentrys,28.95466667,10,0.25900144,0.14565,131840,1
Bobby Hackett,8.457333333,10,0.4946,0.09855,202707,3
The Headhunters,20.93533333,2,0.202,0.09565,579533,1
Billy Ward & the Dominoes,27.813,3,0.4025,0.1009,153627,5
Alex de Grassi,23.14066667,0,0.7265,0.0729,247827,1
Kevin Coyne,26.3555,11,0.01165825,0.12495,163360,8
Billy Thorpe,18.62266667,9,0.008735,0.1295,404493,2
The Last Poets,34.05133333,10,0.0096865,0.16685,225333,2
Colosseum,23.65683333,1,0.01056685,0.2425,264507,1
King Missile,24.51066667,2,0.027045,0.03035,203240,8
"Bonnie ""Prince"" Billy",20.31411667,8,0.43238,0.07115,289800,4
The Legendary Pink Dots,21.651,8,0.07956,0.30215,466507,7
Chris Hillman,19.775,11,0.0806635,0.06855,195693,1
BoySetsFire,23.79883333,10,0.0410505,0.14155,253440,1
The International Submarine Band,17.745,5,0.112502655,0.0949,169133,1
Keith Relf,22.758,2,0.105,0.16805,131120,1
Cornelius,21.37133333,1,0.118515,0.2505,181467,4
The Kills,28.83066667,6,0.00786,0.0596,248200,1
The Knickerbockers,28.12183333,9,0.3535,0.12055,165360,1
Labradford,23.53873333,2,0.9275,0.07815,557173,1
Ivy,21.98983333,1,0.2585,0.06875,265627,1
Chuck Jackson,28.64083333,0,0.18400086,0.0996,139533,2
Israel & New Breed,30.65316667,1,0.256,0.41425,480560,1
Courtney Love,35.8645,8,0.000691,0.1145,241600,3
Panda Bear,39.2165,6,0.19401085,0.09365,251293,1
Isma脙芦l L脙麓,31.886,9,0.36553335,0.05025,263440,1
Ivan Lins,20.44583333,2,0.178928,0.04525,241307,1
Ivie Anderson,16.497,2,0.7975,0.35275,273667,4
Chris Whitley,19.955,10,0.2515,0.04795,285493,2
Crimson Glory,34.30933333,3,0.00038535,0.1565,332053,1
Leatherface,34.15783333,5,0.42550985,0.1089,198067,2
Jocelyn Brown,18.531,6,0.2478,0.0637,319733,1
Chrome,29.1885,11,0.0238,0.09955,204093,14
Comus,26.89916667,7,0.2850115,0.133,274333,4
Cornell Campbell,20.32616667,1,0.015863,0.11055,191160,3
Claus Ogerman,10.26351667,2,0.7355,0.08765,158067,1
Converge,34.80483333,9,0.0049495,0.227,79333,6
Christi脙鲁n,30.0725,1,0.2265,0.6,289227,1
Lambchop,28.13583333,9,0.2715,0.08095,359293,4
Cindy Walker,29.34366667,5,0.37200447,0.201,199933,1
Be Bop Deluxe,26.53433333,0,0.20500505,0.09535,241227,17
BeBe Winans,25.24883333,6,0.234,0.09425,216693,2
James Burton,28.62683333,9,0.439,0.10485,214400,12
Larry Levan,24.18366667,7,0.0717,0.07615,365573,12
James Cotton,11.34033333,2,0.455335,0.137,177362,9
Crime & the City Solution,20.80483333,9,0.3167,0.1311,340027,3
Crystal Lewis,28.375,9,0.135004885,0.0481,364400,1
Jo Jo Gunne,27.70116667,3,0.2255,0.03255,155267,2
"Eddie ""Cleanhead"" Vinson",10.5325,5,0.4820483,0.19865,161067,3
Cursive,22.466,10,0.069,0.0766,183267,5
Frankie Carle,21.24875,10,0.47100175,0.0994,163880,1
Joe Liggins,27.0045,9,0.41107975,0.11035,175700,4
The Country Gentlemen,23.52566667,11,0.325965,0.063,190667,4
The Crew Cuts,29.5145,2,0.4305,0.1983,165933,1
Ed Bruce,17.35183333,9,0.312395,0.18635,191360,1
Eddie Safranski,29.74366667,1,0.81525,0.170925,627330,1
Cybotron,26.00783333,11,0.4161175,0.26135,294533,1
Fila Brazillia,20.05666667,1,0.45,0.05485,566147,1
Edgar Froese,32.7845,6,0.779,0.07635,578760,3
Egg,18.40666667,2,0.438267,0.0836,169560,2
Carolyn Hester,19.70325,6,0.460001215,0.07385,138067,4
Bebo Norman,22.3615,9,0.0368,0.14485,265613,2
Franco,22.80225,11,0.17075395,0.136575,348420,2
Further Seems Forever,29.93383333,1,0.0016645,0.24605,192293,1
Shadows Fall,37.82483333,10,0.000689,0.0748,298333,2
Tamba Trio,17.74416667,9,0.3585,0.175,160000,1
Exhorder,28.00316667,9,0.209501685,0.122,368840,1
Ben Lee,28.348,11,0.0112062,0.0855,254107,8
Manos Hadjidakis,25.67966667,2,0.4355,0.06275,179840,1
Chapterhouse,17.85133333,2,0.080563,0.21095,258760,1
Eddie & the Hot Rods,28.77816667,4,0.0586,0.078,260000,5
Charlie Barnet,13.56415,5,0.495,0.1879,197160,3
ESG,29.49683333,6,0.266645,0.0924,177400,8
Downset,22.707,1,0.0064,0.111,144267,1
Felix da Housecat,30.0295,11,0.08255,0.2207,275480,4
Carnivore,21.8082,10,0.3730146,0.0733,448493,1
Frankie Paul,16.86383333,0,0.00835795,0.2005,209293,9
Luther Allison,29.35866667,1,0.4835,0.046,445533,3
Tygers of Pan Tang,29.11416667,9,0.00685,0.28855,124960,1
Erskine Hawkins,22.96633333,10,0.5995,0.1071,195760,7
Lydia Lunch,27.59133333,9,0.3605,0.0938,326040,8
Joey Ramone,22.49616667,5,0.170675,0.1226,143360,3
Rita Marley,22.02333333,2,0.0156945,0.0578,265627,6
Tuxedomoon,19.329,0,0.3266,0.0897,210040,2
Unearth,34.55316667,7,0.02575685,0.10085,217133,2
Elisa,32.47683333,1,0.004515,0.06825,295200,1
Egg Hunt,29.05766667,8,0.01933,0.0764,168600,1
Ultra Vivid Scene,30.0195,4,0.4562,0.0412,249853,2
Jawbox,21.223,3,0.25735,0.217,279267,19
David Johansen,24.40633333,0,0.05755,0.07105,240893,3
The Fugitives,30.29116667,7,0.2848745,0.06265,165853,1
U.K. Subs,24.1105,2,0.013651,0.05315,117360,10
Unsane,27.27933333,4,0.426500705,0.10025,162000,5
Flora Purim,20.12416667,5,0.3825,0.40685,125333,2
Green Jelly,31.53816667,7,0.0057683,0.3695,353640,1
Voivod,24.372,2,0.2300875,0.09265,330400,7
